Order ID,Order Date,Ship Mode,Segment,Region,Category,Product Name,Sales,Quantity,Profit
ORD-001611,2025-08-23,First Class,Education,Middle East,Accessories,Privacy Screen Protector,1968,8,514
ORD-001612,2025-12-22,Standard Class,Education,Asia Pacific,Office Supplies,Privacy Screen Protector,1729,8,509
ORD-001613,2025-05-01,First Class,Education,Africa,Accessories,External SSD 1TB,1612,4,499
ORD-001614,2024-07-29,Standard Class,Home Office,Africa,Accessories,Bluetooth Speaker,1429,5,346
ORD-001615,2024-09-27,Same Day,Corporate,Europe,Accessories,4K Webcam,904,8,309
ORD-001616,2024-03-07,Express,Home Office,Middle East,Electronics,Smart Home Hub,528,8,71
ORD-001617,2024-01-02,Standard Class,Government,Europe,Furniture,Wireless Noise Cancelling Headphones,776,6,313
ORD-001618,2024-03-14,Second Class,Education,Asia Pacific,Electronics,Wireless Noise Cancelling Headphones,449,5,107
ORD-001619,2024-10-17,Standard Class,Corporate,Middle East,Gadgets,Fitness Tracker Band,362,7,51
ORD-001620,2025-06-24,Standard Class,Small Business,North America,Office Supplies,"Tablet Air 11""",117,2,10
ORD-001621,2024-10-10,First Class,Government,Africa,Gadgets,Wireless Noise Cancelling Headphones,514,4,74
ORD-001622,2024-12-23,Second Class,Corporate,Africa,Accessories,4K Webcam,574,5,243
ORD-001623,2024-07-11,Standard Class,Corporate,Middle East,Office Supplies,Laptop Cooling Stand,1430,4,423
ORD-001624,2025-08-02,First Class,Education,South America,Office Supplies,Standing Desk Frame,1030,3,177
ORD-001625,2025-09-09,First Class,Government,Asia Pacific,Electronics,Phone Case MagSafe,758,5,204
ORD-001626,2024-11-29,Standard Class,Education,Asia Pacific,Electronics,Smart Watch Series 5,2237,2,400
ORD-001627,2025-08-13,Standard Class,Consumer,Europe,Furniture,Smartphone Ultra,2095,2,583
ORD-001628,2025-03-09,Express,Government,South America,Office Supplies,Phone Case MagSafe,2354,5,485
ORD-001629,2025-02-13,Same Day,Consumer,Africa,Accessories,"Laptop Pro 14""",123,3,30
ORD-001630,2025-01-09,Express,Education,Asia Pacific,Gadgets,Bluetooth Speaker,2130,4,426
ORD-001631,2025-09-04,First Class,Home Office,South America,Gadgets,4K Webcam,698,2,206
ORD-001632,2024-02-24,Express,Small Business,North America,Office Supplies,Wireless Charger Pad,2317,3,540
ORD-001633,2025-06-29,Second Class,Government,Africa,Accessories,Gaming Mouse RGB,2201,6,797
ORD-001634,2024-10-15,Express,Small Business,Europe,Office Supplies,Standing Desk Frame,998,3,115
ORD-001635,2025-05-23,Second Class,Corporate,Middle East,Office Supplies,Smartphone Ultra,1710,5,177
ORD-001636,2025-03-05,Express,Home Office,Europe,Gadgets,Wireless Charger Pad,478,5,190
ORD-001637,2025-02-22,Second Class,Education,Africa,Electronics,Wireless Noise Cancelling Headphones,709,6,263
ORD-001638,2025-04-03,First Class,Consumer,Africa,Gadgets,Standing Desk Frame,553,3,186
ORD-001639,2024-03-16,First Class,Small Business,Asia Pacific,Accessories,"Tablet Air 11""",1457,6,253
ORD-001640,2024-11-17,First Class,Government,South America,Gadgets,Smart Home Hub,2015,7,420
ORD-001641,2024-09-07,Express,Home Office,Africa,Gadgets,"Laptop Pro 14""",2233,5,291
ORD-001642,2025-06-08,First Class,Government,Africa,Electronics,Wireless Noise Cancelling Headphones,704,6,69
ORD-001643,2024-05-02,Standard Class,Small Business,South America,Gadgets,Gaming Mouse RGB,2247,2,672
ORD-001644,2024-04-09,Same Day,Government,Middle East,Furniture,"Laptop Pro 14""",2463,8,256
ORD-001645,2025-06-14,Second Class,Home Office,Europe,Office Supplies,Ergonomic Desk Chair,1463,7,368
ORD-001646,2024-11-21,Same Day,Education,Middle East,Furniture,Smart Home Hub,1081,3,428
ORD-001647,2024-10-18,Second Class,Education,North America,Gadgets,Phone Case MagSafe,2397,1,432
ORD-001648,2024-01-15,Second Class,Home Office,North America,Gadgets,Wireless Noise Cancelling Headphones,2179,4,652
ORD-001649,2025-12-20,Express,Small Business,South America,Office Supplies,Phone Case MagSafe,2480,2,471
ORD-001650,2025-04-26,Express,Education,Europe,Electronics,Laptop Cooling Stand,1275,6,456
ORD-001651,2024-02-18,Second Class,Home Office,South America,Furniture,External SSD 1TB,596,1,244
ORD-001652,2024-03-08,Standard Class,Home Office,Asia Pacific,Office Supplies,Laptop Cooling Stand,1416,6,286
ORD-001653,2024-03-16,Express,Education,Europe,Accessories,Fitness Tracker Band,2358,6,243
ORD-001654,2025-01-06,Express,Government,North America,Accessories,Standing Desk Frame,819,8,288
ORD-001655,2025-08-13,Standard Class,Small Business,Africa,Gadgets,Phone Case MagSafe,1385,5,202
ORD-001656,2025-08-29,Standard Class,Small Business,South America,Gadgets,Gaming Mouse RGB,2019,2,697
ORD-001657,2024-09-21,Second Class,Home Office,Europe,Gadgets,Smartphone Ultra,2370,1,567
ORD-001658,2024-01-17,Standard Class,Education,Middle East,Accessories,"Laptop Pro 14""",1347,8,189
ORD-001659,2025-01-03,Express,Education,Asia Pacific,Office Supplies,4K Webcam,1980,6,168
ORD-001660,2024-01-18,First Class,Small Business,North America,Office Supplies,Wireless Noise Cancelling Headphones,658,4,226
ORD-001661,2024-12-27,First Class,Corporate,Middle East,Furniture,Gaming Mouse RGB,618,3,165
ORD-001662,2024-06-18,Standard Class,Home Office,Asia Pacific,Office Supplies,Wireless Noise Cancelling Headphones,2543,5,310
ORD-001663,2024-09-16,Second Class,Corporate,Europe,Electronics,Wireless Noise Cancelling Headphones,2347,7,618
ORD-001664,2025-11-14,Second Class,Education,North America,Electronics,Phone Case MagSafe,812,1,144
ORD-001665,2025-07-15,Same Day,Corporate,Africa,Gadgets,Laptop Cooling Stand,1206,2,443
ORD-001666,2025-05-08,Standard Class,Corporate,Europe,Furniture,Smart Watch Series 5,1560,5,651
ORD-001667,2025-10-05,Same Day,Government,Middle East,Electronics,"Monitor 27"" 4K",1094,3,194
ORD-001668,2025-07-21,Second Class,Small Business,South America,Office Supplies,Smartphone Ultra,382,5,120
ORD-001669,2025-02-15,Express,Education,Africa,Office Supplies,Gaming Mouse RGB,155,8,26
ORD-001670,2025-09-08,Second Class,Home Office,North America,Electronics,"Monitor 27"" 4K",2270,2,229
ORD-001671,2024-05-29,First Class,Corporate,North America,Electronics,"Laptop Pro 14""",816,5,300
ORD-001672,2024-06-20,Same Day,Education,South America,Electronics,USB-C Hub 7-in-1,2201,1,596
ORD-001673,2025-12-24,First Class,Education,Europe,Furniture,Smart Home Hub,1107,2,272
ORD-001674,2024-02-23,Standard Class,Small Business,North America,Accessories,USB-C Hub 7-in-1,1089,3,125
ORD-001675,2024-04-14,Express,Government,Middle East,Furniture,Ergonomic Desk Chair,1903,8,293
ORD-001676,2024-08-31,First Class,Government,Europe,Furniture,Standing Desk Frame,1007,6,261
ORD-001677,2025-08-19,Second Class,Small Business,North America,Office Supplies,Wireless Charger Pad,1175,1,213
ORD-001678,2025-01-09,Standard Class,Small Business,Africa,Office Supplies,Privacy Screen Protector,2083,1,381
ORD-001679,2025-02-12,Same Day,Education,Europe,Electronics,Smart Watch Series 5,1080,2,406
ORD-001680,2025-08-01,Second Class,Corporate,Africa,Furniture,USB-C Hub 7-in-1,1895,3,182
ORD-001681,2025-04-29,Standard Class,Education,South America,Office Supplies,Fitness Tracker Band,1049,4,293
ORD-001682,2024-11-29,Standard Class,Corporate,Asia Pacific,Electronics,4K Webcam,1966,1,804
ORD-001683,2025-10-16,Standard Class,Corporate,South America,Furniture,USB-C Hub 7-in-1,323,1,75
ORD-001684,2024-01-13,First Class,Consumer,Europe,Electronics,External SSD 1TB,2238,6,235
ORD-001685,2025-09-18,Standard Class,Consumer,Europe,Accessories,Bluetooth Speaker,1091,2,468
ORD-001686,2025-11-20,Standard Class,Corporate,North America,Gadgets,Smart Home Hub,2283,6,922
ORD-001687,2025-06-21,Second Class,Corporate,South America,Office Supplies,Ergonomic Desk Chair,600,8,209
ORD-001688,2025-01-27,Second Class,Consumer,North America,Office Supplies,Laptop Cooling Stand,863,5,348
ORD-001689,2024-05-17,Express,Small Business,Europe,Gadgets,Ergonomic Desk Chair,711,5,280
ORD-001690,2024-01-27,Express,Home Office,Europe,Electronics,Fitness Tracker Band,2428,8,906
ORD-001691,2024-05-16,Second Class,Government,Africa,Gadgets,4K Webcam,2079,7,728
ORD-001692,2024-08-08,Express,Home Office,Middle East,Gadgets,Wireless Charger Pad,2154,7,789
ORD-001693,2025-08-13,First Class,Small Business,Middle East,Office Supplies,Phone Case MagSafe,154,2,60
ORD-001694,2024-09-01,Second Class,Corporate,South America,Electronics,"Laptop Pro 14""",217,8,60
ORD-001695,2024-02-27,Same Day,Corporate,Africa,Accessories,"Tablet Air 11""",1829,1,546
ORD-001696,2025-06-22,First Class,Education,South America,Gadgets,Ergonomic Desk Chair,622,5,182
ORD-001697,2024-12-04,Same Day,Education,Europe,Gadgets,Phone Case MagSafe,1785,3,478
ORD-001698,2024-05-11,Second Class,Consumer,North America,Accessories,Smart Home Hub,1789,2,551
ORD-001699,2024-08-15,Express,Small Business,Middle East,Furniture,"Laptop Pro 14""",1407,4,374
ORD-001700,2024-11-28,Express,Home Office,Europe,Electronics,Standing Desk Frame,1365,5,392
ORD-001701,2024-07-29,Standard Class,Government,South America,Accessories,Smart Home Hub,204,5,66
ORD-001702,2024-08-10,Same Day,Government,Europe,Electronics,"Monitor 27"" 4K",2051,2,274
ORD-001703,2025-01-23,Express,Home Office,South America,Electronics,4K Webcam,1278,4,522
ORD-001704,2025-12-02,Second Class,Education,Asia Pacific,Accessories,Privacy Screen Protector,2508,8,230
ORD-001705,2024-09-23,Express,Government,Middle East,Office Supplies,4K Webcam,1303,7,154
ORD-001706,2024-01-08,Same Day,Corporate,Africa,Furniture,4K Webcam,1002,5,187
ORD-001707,2024-02-02,First Class,Small Business,Asia Pacific,Furniture,Smart Home Hub,952,8,322
ORD-001708,2024-10-08,First Class,Education,Middle East,Office Supplies,Wireless Noise Cancelling Headphones,749,7,310
ORD-001709,2025-09-17,First Class,Education,Europe,Electronics,"Tablet Air 11""",966,8,249
ORD-001710,2024-05-06,Second Class,Small Business,North America,Accessories,Fitness Tracker Band,1467,4,350
ORD-001711,2025-02-08,Second Class,Education,South America,Accessories,Ergonomic Desk Chair,1577,4,444
ORD-001712,2024-05-02,Same Day,Consumer,Middle East,Accessories,External SSD 1TB,2168,4,336
ORD-001713,2025-08-05,Standard Class,Home Office,Africa,Furniture,Smartphone Ultra,348,3,140
ORD-001714,2025-07-14,Second Class,Home Office,Europe,Accessories,Wireless Noise Cancelling Headphones,1866,5,733
ORD-001715,2024-09-26,Standard Class,Consumer,Africa,Office Supplies,Phone Case MagSafe,2362,7,815
ORD-001716,2024-10-05,First Class,Education,Africa,Office Supplies,Fitness Tracker Band,1389,3,540
ORD-001717,2024-08-25,Standard Class,Home Office,South America,Electronics,"Tablet Air 11""",2353,3,914
ORD-001718,2024-02-16,Same Day,Home Office,Asia Pacific,Electronics,Bluetooth Speaker,1755,2,197
ORD-001719,2025-12-11,Second Class,Government,South America,Accessories,Smart Watch Series 5,2061,8,262
ORD-001720,2024-04-30,Second Class,Home Office,South America,Gadgets,Phone Case MagSafe,1864,3,597
ORD-001721,2025-01-12,Express,Home Office,Middle East,Electronics,Laptop Cooling Stand,2084,6,470
ORD-001722,2024-04-11,Same Day,Home Office,Middle East,Office Supplies,Fitness Tracker Band,1070,4,90
ORD-001723,2025-08-19,Standard Class,Home Office,Africa,Gadgets,"Monitor 27"" 4K",1499,4,568
ORD-001724,2024-05-18,Same Day,Government,Africa,Furniture,"Laptop Pro 14""",1473,1,184
ORD-001725,2025-02-25,Second Class,Small Business,Africa,Office Supplies,4K Webcam,1117,4,132
ORD-001726,2025-02-27,Same Day,Corporate,North America,Accessories,Smart Home Hub,2273,7,727
ORD-001727,2024-06-17,Second Class,Education,Africa,Accessories,Ergonomic Desk Chair,1739,1,248
ORD-001728,2024-01-02,Same Day,Consumer,Africa,Gadgets,"Monitor 27"" 4K",792,8,248
ORD-001729,2024-11-13,Standard Class,Consumer,Asia Pacific,Gadgets,"Monitor 27"" 4K",2549,2,903
ORD-001730,2025-04-27,Second Class,Small Business,Middle East,Office Supplies,Gaming Mouse RGB,2532,8,624
ORD-001731,2024-08-02,Standard Class,Small Business,Europe,Office Supplies,Bluetooth Speaker,1756,8,593
ORD-001732,2025-06-02,First Class,Home Office,Europe,Office Supplies,Laptop Cooling Stand,352,3,93
ORD-001733,2024-09-21,First Class,Corporate,Europe,Accessories,Ergonomic Desk Chair,2057,3,216
ORD-001734,2025-07-22,Standard Class,Consumer,South America,Office Supplies,Wireless Noise Cancelling Headphones,263,5,86
ORD-001735,2024-11-19,Express,Consumer,Middle East,Electronics,Smart Watch Series 5,1481,6,269
ORD-001736,2025-09-23,Second Class,Corporate,Africa,Gadgets,Wireless Charger Pad,2361,5,245
ORD-001737,2025-03-22,Same Day,Home Office,Europe,Furniture,Fitness Tracker Band,1382,8,406
ORD-001738,2025-10-14,Standard Class,Corporate,Africa,Accessories,Ergonomic Desk Chair,1179,7,479
ORD-001739,2024-06-22,Express,Small Business,North America,Gadgets,Privacy Screen Protector,2194,6,556
ORD-001740,2024-01-24,Second Class,Consumer,Europe,Furniture,Fitness Tracker Band,901,3,192
ORD-001741,2024-09-07,Express,Small Business,Middle East,Gadgets,Bluetooth Speaker,576,5,89
ORD-001742,2025-10-11,Same Day,Government,Asia Pacific,Office Supplies,"Tablet Air 11""",2218,5,611
ORD-001743,2024-12-10,Express,Home Office,Asia Pacific,Electronics,Smart Watch Series 5,1949,4,507
ORD-001744,2025-10-02,Second Class,Home Office,Middle East,Accessories,USB-C Hub 7-in-1,842,1,332
ORD-001745,2024-12-17,Same Day,Consumer,Middle East,Office Supplies,Wireless Noise Cancelling Headphones,380,5,37
ORD-001746,2024-08-08,Same Day,Government,Middle East,Accessories,Phone Case MagSafe,2142,5,759
ORD-001747,2024-06-20,Same Day,Government,North America,Furniture,Bluetooth Speaker,2078,2,511
ORD-001748,2024-04-17,Standard Class,Small Business,Africa,Office Supplies,Smart Home Hub,1673,5,488
ORD-001749,2025-02-10,Second Class,Home Office,North America,Furniture,External SSD 1TB,1320,1,220
ORD-001750,2025-02-05,First Class,Education,Africa,Electronics,Ergonomic Desk Chair,473,2,174
ORD-001751,2024-05-04,Standard Class,Home Office,South America,Gadgets,Mechanical Keyboard,1402,1,574
ORD-001752,2024-07-29,Standard Class,Corporate,Asia Pacific,Office Supplies,USB-C Hub 7-in-1,2118,4,509
ORD-001753,2024-09-18,Same Day,Government,Middle East,Furniture,Fitness Tracker Band,1160,5,344
ORD-001754,2024-07-24,Express,Small Business,Africa,Gadgets,Mechanical Keyboard,2117,4,673
ORD-001755,2025-10-19,Second Class,Education,Middle East,Accessories,"Tablet Air 11""",849,2,238
ORD-001756,2024-09-07,Second Class,Corporate,Africa,Accessories,Wireless Noise Cancelling Headphones,2194,5,936
ORD-001757,2024-10-01,Second Class,Government,North America,Gadgets,Smart Watch Series 5,523,8,211
ORD-001758,2025-03-15,First Class,Education,Europe,Gadgets,Smart Home Hub,1778,6,463
ORD-001759,2024-12-11,First Class,Consumer,Europe,Office Supplies,Laptop Cooling Stand,1004,5,85
ORD-001760,2024-10-21,Standard Class,Consumer,North America,Furniture,4K Webcam,1138,3,292
ORD-001761,2024-03-08,Second Class,Corporate,South America,Gadgets,"Laptop Pro 14""",1126,4,241
ORD-001762,2024-08-09,First Class,Corporate,Europe,Gadgets,USB-C Hub 7-in-1,1931,3,567
ORD-001763,2024-08-26,Express,Small Business,South America,Furniture,Fitness Tracker Band,900,7,103
ORD-001764,2025-08-22,Standard Class,Home Office,Middle East,Furniture,Fitness Tracker Band,640,1,172
ORD-001765,2024-03-10,Standard Class,Small Business,South America,Gadgets,Phone Case MagSafe,260,5,82
ORD-001766,2025-05-01,First Class,Home Office,South America,Office Supplies,"Tablet Air 11""",1803,1,398
ORD-001767,2024-01-18,Same Day,Government,North America,Accessories,Fitness Tracker Band,2004,3,405
ORD-001768,2025-01-29,Standard Class,Education,South America,Electronics,Standing Desk Frame,2022,2,580
ORD-001769,2025-07-19,First Class,Consumer,Asia Pacific,Office Supplies,Mechanical Keyboard,1120,4,386
ORD-001770,2025-01-08,Express,Education,Europe,Gadgets,Phone Case MagSafe,1658,1,168
ORD-001771,2025-08-01,Second Class,Corporate,Asia Pacific,Furniture,Laptop Cooling Stand,1138,5,103
ORD-001772,2024-07-10,First Class,Home Office,Middle East,Gadgets,Wireless Noise Cancelling Headphones,2192,2,919
ORD-001773,2024-02-09,Express,Corporate,South America,Office Supplies,USB-C Hub 7-in-1,1165,4,401
ORD-001774,2025-06-12,Standard Class,Corporate,Middle East,Gadgets,Bluetooth Speaker,2048,4,784
ORD-001775,2025-04-16,First Class,Consumer,South America,Accessories,"Laptop Pro 14""",1552,5,378
ORD-001776,2024-04-03,Same Day,Education,North America,Accessories,Smart Watch Series 5,1527,2,351
ORD-001777,2025-08-24,First Class,Consumer,North America,Accessories,Wireless Noise Cancelling Headphones,1267,8,330
ORD-001778,2024-08-31,First Class,Consumer,Europe,Accessories,External SSD 1TB,2006,8,348
ORD-001779,2024-08-07,First Class,Corporate,Europe,Furniture,Mechanical Keyboard,1651,5,279
ORD-001780,2025-09-08,Express,Education,Asia Pacific,Accessories,4K Webcam,1989,2,779
ORD-001781,2024-08-09,Express,Consumer,South America,Gadgets,"Tablet Air 11""",2497,2,977
ORD-001782,2024-01-14,Second Class,Small Business,Africa,Electronics,4K Webcam,1434,2,221
ORD-001783,2024-04-21,First Class,Corporate,Asia Pacific,Gadgets,"Tablet Air 11""",2298,4,198
ORD-001784,2025-07-13,Second Class,Corporate,Middle East,Electronics,"Monitor 27"" 4K",1949,4,724
ORD-001785,2025-06-25,Express,Consumer,South America,Accessories,Wireless Noise Cancelling Headphones,1194,4,435
ORD-001786,2024-11-24,Standard Class,Corporate,Europe,Furniture,Phone Case MagSafe,495,7,137
ORD-001787,2024-08-14,Express,Consumer,Asia Pacific,Accessories,Smartphone Ultra,1818,6,349
ORD-001788,2025-03-29,Same Day,Corporate,Asia Pacific,Accessories,4K Webcam,1470,1,594
ORD-001789,2024-01-16,Express,Education,South America,Gadgets,"Laptop Pro 14""",2490,8,662
ORD-001790,2025-07-01,Same Day,Home Office,North America,Furniture,Mechanical Keyboard,853,3,341
ORD-001791,2024-11-10,Same Day,Consumer,Middle East,Office Supplies,Ergonomic Desk Chair,1836,4,383
ORD-001792,2024-06-30,Express,Small Business,Asia Pacific,Furniture,Privacy Screen Protector,1955,7,637
ORD-001793,2025-09-04,Standard Class,Home Office,Asia Pacific,Office Supplies,Smart Watch Series 5,2328,1,788
ORD-001794,2025-05-26,First Class,Small Business,Asia Pacific,Furniture,Smart Home Hub,665,7,200
ORD-001795,2024-03-30,Second Class,Corporate,Middle East,Electronics,Wireless Noise Cancelling Headphones,760,7,127
ORD-001796,2025-08-10,Second Class,Corporate,North America,Office Supplies,Laptop Cooling Stand,199,3,77
ORD-001797,2024-07-27,Express,Government,Europe,Furniture,Smart Home Hub,2507,4,233
